inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-1.5036189e+02 1.8126661e+05 4.5615127e+04 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.7647969e+02 1.3876815e+00 1.9502642e+00 0.0000000e+00 0.0000000e+00
2.6830690e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.4289301e+02 7.5330481e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.7702842e+02 1.7315333e+00 -1.1031643e+00 0.0000000e+00 0.0000000e+00
1.1409626e+02 2.2422031e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.6938977e+02 1.1671991e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-1.7422193e+02 -1.7773104e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.7318340e+02 1.9999186e+00 4.8277462e-01 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-1.7006471e+02 -6.9758757e-01 4.1819582e+00 0.0000000e+00 0.0000000e+00
3.7081237e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.7642605e+02 4.9724813e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.5473457e+01 4.8836630e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.5350234e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.5802992e+02 -3.0109468e-01 1.6859478e+00 0.0000000e+00 0.0000000e+00
8.4520204e+01 1.5326959e+00 8.6965208e-01 0.0000000e+00 0.0000000e+00
-2.1969810e+02 -1.8236324e-09 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.7202299e+02 -1.1877624e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.4600052e+02 9.0393526e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
7.3799209e+02 4.6461144e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-1.5401345e+02 -3.2037750e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-1.3992665e+01 5.5758674e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-5.6440705e+01 -2.5360636e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.2703162e+02 6.5371272e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-1.5037014e+02 4.9700000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-5.9657378e+01 1.0011589e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.5872504e+04 -6.9267053e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.7585566e+02 -3.6354817e-01 1.5891462e+00 0.0000000e+00 0.0000000e+00
4.3245526e+05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-1.8773427e+02 2.4852223e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.5305078e+02 5.5259978e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
7.8037847e+04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.2886628e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.5774198e+04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
9.3869557e+01 -1.2411589e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.7585566e+02 3.6354819e-01 1.5891462e+00 0.0000000e+00 0.0000000e+00
-1.4444687e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-1.8773427e+02 4.0237848e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
nan 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.2004489e+02 -3.1462751e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.3506361e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.6991701e+02 4.4907253e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
